entry,entry_id
ENSG00000258677,ENSG00000258677
TRMT12,TRMT12
APAF1,APAF1
ALDH1A2,ALDH1A2
AKAP5,AKAP5
UBE2D4,UBE2D4
TDRKH,TDRKH
NUDT8,NUDT8
PRUNE2,PRUNE2
TPD52,TPD52
DRG1,DRG1
CCDC160,CCDC160
TRIM73,TRIM73
SPTBN2,SPTBN2
BORCS6,BORCS6
GHDC,GHDC
ADNP,ADNP
DDX51,DDX51
PDCD6IP,PDCD6IP
DCP2,DCP2
LMTK2,LMTK2
CNOT7,CNOT7
HS3ST5,HS3ST5
HSD17B6,HSD17B6
ERAS,ERAS
C4orf36,C4orf36
CGA,CGA
AGMAT,AGMAT
OLA1,OLA1
VSIG2,VSIG2
FOXR1,FOXR1
ZDHHC7,ZDHHC7
SSX2IP,SSX2IP
CLEC7A,CLEC7A
FTSJ3,FTSJ3
PINLYP,PINLYP
C11orf1,C11orf1
MLST8,MLST8
KHSRP,KHSRP
NOD1,NOD1
OR52A5,OR52A5
PIP5K1B,PIP5K1B
SESN2,SESN2
MTRNR2L5,MTRNR2L5
RSPO4,RSPO4
SPIDR,SPIDR
EXOSC8,EXOSC8
OR52E2,OR52E2
C16orf78,C16orf78
UBALD1,UBALD1
IGLV3-22,IGLV3-22
KCND1,KCND1
EPHB1,EPHB1
LCE1A,LCE1A
DHRS1,DHRS1
SLC25A42,SLC25A42
ZBTB37,ZBTB37
AP5M1,AP5M1
GREM2,GREM2
C7orf26,C7orf26
CDK20,CDK20
BUB1B-PAK6,BUB1B-PAK6
CCDC57,CCDC57
DMTF1,DMTF1
SP5,SP5
ANP32B,ANP32B
TMEM2,TMEM2
ICOS,ICOS
TXNDC12,TXNDC12
C4B,C4B
PISD,PISD
CRISP3,CRISP3
PABPC1,PABPC1
LEKR1,LEKR1
CAV1,CAV1
MYEOV,MYEOV
CTSA,CTSA
TMEM183A,TMEM183A
ALX1,ALX1
DGKE,DGKE
CHRNB2,CHRNB2
NPNT,NPNT
TAF5,TAF5
CBFA2T3,CBFA2T3
CLIC2,CLIC2
TWF1,TWF1
LIPN,LIPN
MS4A5,MS4A5
POMP,POMP
KCNE5,KCNE5
S100A5,S100A5
TRA2B,TRA2B
AARS2,AARS2
SENP5,SENP5
PCDHB11,PCDHB11
AP5Z1,AP5Z1
RNF212B,RNF212B
CMC2,CMC2
OR4X2,OR4X2
ZSCAN5C,ZSCAN5C
STK32B,STK32B
CCDC8,CCDC8
PRAP1,PRAP1
SLURP1,SLURP1
SLC22A6,SLC22A6
FGF18,FGF18
VIL1,VIL1
PEX12,PEX12
PMAIP1,PMAIP1
CXorf58,CXorf58
CLEC18C,CLEC18C
GADD45G,GADD45G
POMZP3,POMZP3
NPC1L1,NPC1L1
METTL27,METTL27
TMEM57,TMEM57
GRAMD4,GRAMD4
EIF1,EIF1
KCNJ3,KCNJ3
FAM135B,FAM135B
C12orf75,C12orf75
OR5C1,OR5C1
CCR2,CCR2
SLITRK2,SLITRK2
NOP10,NOP10
ACHE,ACHE
ACSM4,ACSM4
SP2,SP2
ZSCAN18,ZSCAN18
RBM22,RBM22
RIMKLA,RIMKLA
HPS5,HPS5
TTC21B,TTC21B
TMEM70,TMEM70
KLRC4,KLRC4
SNX22,SNX22
EFNA3,EFNA3
CREB3L4,CREB3L4
AKAP7,AKAP7
SEH1L,SEH1L
AFF1,AFF1
PPIC,PPIC
ZNF562,ZNF562
UBE2K,UBE2K
BCO2,BCO2
ZCCHC6,ZCCHC6
FAM102A,FAM102A
CBWD5,CBWD5
TMEM247,TMEM247
TLN1,TLN1
LRRC39,LRRC39
STAMBP,STAMBP
FOXH1,FOXH1
ENSG00000258539,ENSG00000258539
SPATA45,SPATA45
POLR2C,POLR2C
DCST1,DCST1
PRPF38A,PRPF38A
UBL4B,UBL4B
AMTN,AMTN
CLVS2,CLVS2
KLHL21,KLHL21
DOK3,DOK3
KIF22,KIF22
AGTR1,AGTR1
ISLR2,ISLR2
PIGP,PIGP
CSF1R,CSF1R
CCDC172,CCDC172
BICDL2,BICDL2
SLC16A3,SLC16A3
C5orf46,C5orf46
MAPK13,MAPK13
STARD13,STARD13
PSMB5,PSMB5
NAA38,NAA38
PSG6,PSG6
PLEKHM2,PLEKHM2
SNRPF,SNRPF
OCRL,OCRL
SPOPL,SPOPL
ULBP1,ULBP1
FLG,FLG
FNBP4,FNBP4
HECTD4,HECTD4
SLC36A2,SLC36A2
FBLN2,FBLN2
FAM189A1,FAM189A1
KRTAP12-2,KRTAP12-2
ANXA8,ANXA8
IGFBP5,IGFBP5
PKM,PKM
FOXF1,FOXF1
F9,F9
ERC2,ERC2
GOPC,GOPC
PITPNA,PITPNA
BPIFA3,BPIFA3
OSCP1,OSCP1
CNGA2,CNGA2
FAM102B,FAM102B
GJB4,GJB4
ZNF823,ZNF823
FAM19A4,FAM19A4
CLEC4E,CLEC4E
GTF2H5,GTF2H5
MIS18BP1,MIS18BP1
CNN3,CNN3
TRIM37,TRIM37
SGCE,SGCE
ZKSCAN1,ZKSCAN1
SCRIB,SCRIB
CTSL,CTSL
MSMB,MSMB
GTF2IRD1,GTF2IRD1
CCDC115,CCDC115
PKMYT1,PKMYT1
MYRIP,MYRIP
POU4F3,POU4F3
PPIL2,PPIL2
DEPDC1B,DEPDC1B
UPK1A,UPK1A
CELA3B,CELA3B
NUCKS1,NUCKS1
SPTBN4,SPTBN4
RGS21,RGS21
OR2S2,OR2S2
KRT86,KRT86
SPINK6,SPINK6
ZNF713,ZNF713
CYP46A1,CYP46A1
TMEM145,TMEM145
DRC1,DRC1
FNDC9,FNDC9
AADAT,AADAT
FAM177A1,FAM177A1
STX16,STX16
RALGDS,RALGDS
ASCC2,ASCC2
PDK3,PDK3
IFNLR1,IFNLR1
TEX101,TEX101
OR52N1,OR52N1
PPIB,PPIB
ENSG00000189195,ENSG00000189195
CEP85,CEP85
ITGA8,ITGA8
MYLPF,MYLPF
ALG2,ALG2
GLP1R,GLP1R
KRT23,KRT23
WWC2,WWC2
B3GNTL1,B3GNTL1
TTC9B,TTC9B
MIEN1,MIEN1
RPS29,RPS29
FAM98C,FAM98C
PDCD1,PDCD1
DEXI,DEXI
SAPCD2,SAPCD2
TMIGD1,TMIGD1
ZDHHC1,ZDHHC1
LAS1L,LAS1L
ANAPC11,ANAPC11
IGHV1-46,IGHV1-46
AMHR2,AMHR2
TSKS,TSKS
TEFM,TEFM
LRRC8C,LRRC8C
ZFPL1,ZFPL1
GRID2,GRID2
MBD3L4,MBD3L4
VANGL2,VANGL2
DCLK3,DCLK3
PDXDC1,PDXDC1
SYCE2,SYCE2
KRTAP23-1,KRTAP23-1
SUCLG2,SUCLG2
YIPF4,YIPF4
C17orf80,C17orf80
KIR2DP1,KIR2DP1
LIPC,LIPC
STX10,STX10
RPS28,RPS28
INSM1,INSM1
SRGAP3,SRGAP3
PPP1R18,PPP1R18
CXADR,CXADR
TRIQK,TRIQK
CRABP1,CRABP1
NTN4,NTN4
SLC7A1,SLC7A1
TENM1,TENM1
ENSG00000273171,ENSG00000273171
PER3,PER3
RGS2,RGS2
RAB6A,RAB6A
API5,API5
IVL,IVL
QRFP,QRFP
LGALS7B,LGALS7B
ENSG00000268614,ENSG00000268614
TGM7,TGM7
GAN,GAN
PKP1,PKP1
BABAM2,BABAM2
PTH1R,PTH1R
KLF6,KLF6
GOT2,GOT2
ELMOD1,ELMOD1
CHMP7,CHMP7
ALG10,ALG10
HIST2H2AC,HIST2H2AC
SNX10,SNX10
UBE2C,UBE2C
TRAJ3,TRAJ3
OR2D2,OR2D2
PPP1R8,PPP1R8
SLC18B1,SLC18B1
OR10A7,OR10A7
TPTE2,TPTE2
NRN1,NRN1
PTGES2,PTGES2
B4GALT7,B4GALT7
TMEM87A,TMEM87A
KCNE3,KCNE3
DHX37,DHX37
CRK,CRK
GRK3,GRK3
AHCYL2,AHCYL2
VRK1,VRK1
CCL3,CCL3
CCIN,CCIN
KCNA4,KCNA4
NEUROD1,NEUROD1
GPR176,GPR176
ACKR2,ACKR2
BRD3,BRD3
IQCE,IQCE
TAS1R3,TAS1R3
TEX12,TEX12
C14orf119,C14orf119
PHF12,PHF12
NCBP2,NCBP2
MORN2,MORN2
KCTD15,KCTD15
FAM47B,FAM47B
ARMCX3,ARMCX3
IFNAR1,IFNAR1
LRP11,LRP11
CACNA1I,CACNA1I
TNIK,TNIK
ZNF668,ZNF668
GLT8D1,GLT8D1
GSTM2,GSTM2
SLCO4C1,SLCO4C1
TAS2R20,TAS2R20
TMEM69,TMEM69
ZNF606,ZNF606
PMF1,PMF1
ZNF473,ZNF473
SLC25A36,SLC25A36
GPC1,GPC1
IFRD1,IFRD1
CELF6,CELF6
NUDT15,NUDT15
TUBA3E,TUBA3E
PAGE1,PAGE1
NAA35,NAA35
TBC1D31,TBC1D31
PPP3CC,PPP3CC
PTPRG,PTPRG
RHOU,RHOU
PRAMEF2,PRAMEF2
HOXD8,HOXD8
IGKV1-27,IGKV1-27
MROH7-TTC4,MROH7-TTC4
NR1D2,NR1D2
OTUB2,OTUB2
RPS12,RPS12
RHPN2,RHPN2
CYP7A1,CYP7A1
TTLL11,TTLL11
LSM11,LSM11
KCNU1,KCNU1
ADAMTSL1,ADAMTSL1
POU4F2,POU4F2
PARD6B,PARD6B
RHOA,RHOA
ITGB1BP1,ITGB1BP1
MLEC,MLEC
FGA,FGA
SLC17A5,SLC17A5
ICE2,ICE2
KNSTRN,KNSTRN
RHOB,RHOB
PMM1,PMM1
TIGD3,TIGD3
C3orf62,C3orf62
BCAT2,BCAT2
CMTM3,CMTM3
PSD,PSD
ANKFY1,ANKFY1
TRIM52,TRIM52
KDSR,KDSR
IMPG1,IMPG1
EN1,EN1
KIAA0930,KIAA0930
ISG15,ISG15
EPO,EPO
SLC27A3,SLC27A3
ENSG00000260300,ENSG00000260300
DLX3,DLX3
NRXN3,NRXN3
ANKRD36C,ANKRD36C
ENSG00000277669,ENSG00000277669
OSBPL10,OSBPL10
RABGAP1,RABGAP1
TLCD2,TLCD2
POGZ,POGZ
CAMK2A,CAMK2A
TRMT10B,TRMT10B
OGN,OGN
CSNK1E,CSNK1E
GLRX2,GLRX2
ZNF835,ZNF835
HAPLN1,HAPLN1
SNX24,SNX24
NDUFB1,NDUFB1
FAXDC2,FAXDC2
SUV39H2,SUV39H2
CALD1,CALD1
CSMD2,CSMD2
DUSP28,DUSP28
FLAD1,FLAD1
SLC9A3R2,SLC9A3R2
LRP2,LRP2
NANOS3,NANOS3
OR3A1,OR3A1
BANP,BANP
VAV2,VAV2
CD2AP,CD2AP
ITPRIP,ITPRIP
SUSD4,SUSD4
ZNF239,ZNF239
TRIM17,TRIM17
PLAC9,PLAC9
GJD2,GJD2
GOLM1,GOLM1
RNF149,RNF149
ENSG00000173366,ENSG00000173366
AGPAT1,AGPAT1
NEMF,NEMF
HMGB3,HMGB3
DDRGK1,DDRGK1
C2CD4B,C2CD4B
CCDC82,CCDC82
SEC14L2,SEC14L2
CBR4,CBR4
BTG2,BTG2
RBMY1B,RBMY1B
KLF10,KLF10
SLC31A1,SLC31A1
TMUB1,TMUB1
IGF2BP1,IGF2BP1
PODNL1,PODNL1
PMPCA,PMPCA
IRF1,IRF1
LACTB2,LACTB2
CLRN3,CLRN3
PSEN2,PSEN2
ENSG00000141979,ENSG00000141979
ABHD17B,ABHD17B
ARNTL2,ARNTL2
HSD3B2,HSD3B2
MYL4,MYL4
GPR6,GPR6
TRIM60,TRIM60
SPTA1,SPTA1
NFKBIZ,NFKBIZ
SUPT6H,SUPT6H
CXCR3,CXCR3
ARHGEF10,ARHGEF10
SMIM22,SMIM22
PFN4,PFN4
TTC13,TTC13
CD164,CD164
WNT10A,WNT10A
TMLHE,TMLHE
MTNR1A,MTNR1A
MDP1,MDP1
ADAM22,ADAM22
BNC1,BNC1
AKNAD1,AKNAD1
IGKV4-1,IGKV4-1
NMU,NMU
C14orf37,C14orf37
VSX2,VSX2
TSNAX,TSNAX
C3orf56,C3orf56
PCSK1N,PCSK1N
CNTF,CNTF
CYP8B1,CYP8B1
HBS1L,HBS1L
TRRAP,TRRAP
UGT2B28,UGT2B28
ENSG00000260007,ENSG00000260007
MPP1,MPP1
BCAR1,BCAR1
MXRA7,MXRA7
OR51G1,OR51G1
KATNAL2,KATNAL2
GCA,GCA
UEVLD,UEVLD
C19orf33,C19orf33
ENSG00000260342,ENSG00000260342
USP53,USP53
LHCGR,LHCGR
SHROOM3,SHROOM3
OR4A15,OR4A15
INSL6,INSL6
ELAVL1,ELAVL1
RETREG3,RETREG3
CYP2F1,CYP2F1
CNOT6L,CNOT6L
FREM1,FREM1
ZMYM5,ZMYM5
PCF11,PCF11
ZNF747,ZNF747
ZNF524,ZNF524
GPR61,GPR61
ASCL1,ASCL1
GAL3ST2,GAL3ST2
SSR1,SSR1
HMX3,HMX3
RUNX3,RUNX3
BCAN,BCAN
FAM81B,FAM81B
ZNF76,ZNF76
PRIMA1,PRIMA1
DLGAP5,DLGAP5
NSUN4,NSUN4
AMFR,AMFR
PDK4,PDK4
FAM69A,FAM69A
SERGEF,SERGEF
KLRG1,KLRG1
FBXL3,FBXL3
CD160,CD160
STX8,STX8
OR2T6,OR2T6
SMAP2,SMAP2
KCNK16,KCNK16
GBA,GBA
FSIP1,FSIP1
PPP1R3E,PPP1R3E
BIN2,BIN2
USF3,USF3
VHLL,VHLL
DBI,DBI
NCK1,NCK1
UFM1,UFM1
MIGA1,MIGA1
SLC2A13,SLC2A13
FAM50A,FAM50A
PARP15,PARP15
SYNJ2,SYNJ2
FHL2,FHL2
CYHR1,CYHR1
SOCS3,SOCS3
CPT1C,CPT1C
ENSG00000249624,ENSG00000249624
NDUFB3,NDUFB3
OPN5,OPN5
KCNA7,KCNA7
ACLY,ACLY
CBX7,CBX7
BMP4,BMP4
CORO6,CORO6
RPL39L,RPL39L
ELOVL4,ELOVL4
RBBP6,RBBP6
LOXHD1,LOXHD1
KIFC1,KIFC1
YY1AP1,YY1AP1
WDFY2,WDFY2
TFPT,TFPT
SMNDC1,SMNDC1
ZNF516,ZNF516
MMP13,MMP13
SERTAD2,SERTAD2
KRTAP20-3,KRTAP20-3
SAP25,SAP25
CNTFR,CNTFR
MYRF,MYRF
LRRC27,LRRC27
EEF1AKMT3,EEF1AKMT3
LMBRD2,LMBRD2
SMG5,SMG5
IL9,IL9
TRAJ45,TRAJ45
SP6,SP6
ENSG00000255054,ENSG00000255054
KRTAP12-4,KRTAP12-4
COL6A3,COL6A3
GNB2,GNB2
RNF8,RNF8
DPYSL4,DPYSL4
SULT1C3,SULT1C3
SENP8,SENP8
FLI1,FLI1
PSG3,PSG3
HTT,HTT
USP19,USP19
OR10X1,OR10X1
EDNRA,EDNRA
MRPL30,MRPL30
ITIH3,ITIH3
SORCS2,SORCS2
TGFBR3,TGFBR3
PLCD1,PLCD1
TIPARP,TIPARP
IGHMBP2,IGHMBP2
ANTXR2,ANTXR2
ATP6V1B1,ATP6V1B1
PSMD1,PSMD1
RNF170,RNF170
IZUMO1,IZUMO1
ENSG00000269533,ENSG00000269533
KYAT3,KYAT3
PPP1R37,PPP1R37
NPIPB5,NPIPB5
TPK1,TPK1
SIAH1,SIAH1
GALR2,GALR2
ASTN1,ASTN1
ZFP36L1,ZFP36L1
MYOT,MYOT
SLC25A27,SLC25A27
ZNF154,ZNF154
CLMP,CLMP
CYP2U1,CYP2U1
JCHAIN,JCHAIN
CD99L2,CD99L2
CLDN9,CLDN9
CEP128,CEP128
LETM2,LETM2
GPAT2,GPAT2
NSMCE3,NSMCE3
PDAP1,PDAP1
GLOD5,GLOD5
ADGRB1,ADGRB1
OR1G1,OR1G1
ARF3,ARF3
DAAM1,DAAM1
RD3L,RD3L
PTPN21,PTPN21
IVD,IVD
CD200R1L,CD200R1L
NDUFV1,NDUFV1
NFIL3,NFIL3
YKT6,YKT6
TRMT10C,TRMT10C
LYRM1,LYRM1
SHQ1,SHQ1
TSEN15,TSEN15
CAD,CAD
HSBP1,HSBP1
IL22,IL22
CCNK,CCNK
ELF3,ELF3
OR13A1,OR13A1
UBFD1,UBFD1
TSR3,TSR3
TP53INP1,TP53INP1
SCD,SCD
BORCS7-ASMT,BORCS7-ASMT
CHGB,CHGB
RC3H2,RC3H2
ZGRF1,ZGRF1
IGHV2OR16-5,IGHV2OR16-5
TP53TG5,TP53TG5
THG1L,THG1L
RIMS4,RIMS4
DDT,DDT
SLC7A11,SLC7A11
PTPN20,PTPN20
DISP1,DISP1
GEMIN7,GEMIN7
MYO1H,MYO1H
HIC2,HIC2
CXCL9,CXCL9
TMEM203,TMEM203
ENSG00000257184,ENSG00000257184
RAB29,RAB29
NFATC1,NFATC1
IL13RA1,IL13RA1
ITPRIPL1,ITPRIPL1
PHF14,PHF14
TMEM19,TMEM19
OR8A1,OR8A1
BARX1,BARX1
NOS1AP,NOS1AP
ZPBP2,ZPBP2
RPL7,RPL7
UTP14A,UTP14A
COL5A2,COL5A2
RAD1,RAD1
HYPM,HYPM
CNOT10,CNOT10
SMARCA2,SMARCA2
SCGB1D4,SCGB1D4
C9orf153,C9orf153
CDC20,CDC20
COPS4,COPS4
NCS1,NCS1
ARPC3,ARPC3
SYNGR3,SYNGR3
GRIN2B,GRIN2B
FBXO6,FBXO6
LRP3,LRP3
C1orf159,C1orf159
AGPAT5,AGPAT5
TM4SF18,TM4SF18
IDH1,IDH1
WDR34,WDR34
ENSG00000262633,ENSG00000262633
UGT2A1,UGT2A1
NKRF,NKRF
KHDRBS3,KHDRBS3
MBD3,MBD3
GOLGA2,GOLGA2
PPP3CB,PPP3CB
TRAV1-1,TRAV1-1
KBTBD4,KBTBD4
GLOD4,GLOD4
PATE2,PATE2
GRK7,GRK7
ABCA6,ABCA6
SSC5D,SSC5D
ICOSLG,ICOSLG
OR14I1,OR14I1
RAD54B,RAD54B
ERCC4,ERCC4
NT5C1A,NT5C1A
ENSG00000281348,ENSG00000281348
ABRAXAS2,ABRAXAS2
CD82,CD82
PET117,PET117
HSBP1L1,HSBP1L1
KIF25,KIF25
RPS4Y1,RPS4Y1
COX18,COX18
DECR1,DECR1
ACRV1,ACRV1
CCDC70,CCDC70
NCBP3,NCBP3
EPX,EPX
LENEP,LENEP
ARL14EPL,ARL14EPL
IGFBP2,IGFBP2
KLB,KLB
GET4,GET4
MEIS3,MEIS3
MARK3,MARK3
ACAP3,ACAP3
SH3BP5L,SH3BP5L
ALDH1A1,ALDH1A1
OR4C12,OR4C12
LOXL1,LOXL1
CTRB2,CTRB2
COL4A4,COL4A4
VPS37C,VPS37C
SH2D1A,SH2D1A
ZNF526,ZNF526
SOX10,SOX10
OGFR,OGFR
ARHGAP10,ARHGAP10
FCRL4,FCRL4
AGO4,AGO4
VNN2,VNN2
LCN1,LCN1
RNF115,RNF115
ROCK2,ROCK2
PELI3,PELI3
TRMT61A,TRMT61A
SYT3,SYT3
CAMP,CAMP
TRIM4,TRIM4
DPYSL5,DPYSL5
SAA2,SAA2
APOF,APOF
SPATA3,SPATA3
HOMEZ,HOMEZ
LNP1,LNP1
MFN1,MFN1
PTPRN2,PTPRN2
GLB1L2,GLB1L2
DMP1,DMP1
PPIL3,PPIL3
CYP2R1,CYP2R1
KHNYN,KHNYN
UBE2H,UBE2H
DHPS,DHPS
TMC8,TMC8
ZCCHC11,ZCCHC11
ZBED8,ZBED8
OR4C13,OR4C13
TANC1,TANC1
RND1,RND1
TRAV38-2DV8,TRAV38-2DV8
RIOK2,RIOK2
IL5,IL5
OR8K1,OR8K1
TNNT3,TNNT3
TM9SF2,TM9SF2
HSDL2,HSDL2
AIPL1,AIPL1
PYGL,PYGL
MAGEB10,MAGEB10
CCDC142,CCDC142
PATL2,PATL2
PPP1R16A,PPP1R16A
DMPK,DMPK
C6orf226,C6orf226
ENSG00000262526,ENSG00000262526
TGM3,TGM3
TSPYL2,TSPYL2
TTC29,TTC29
FDCSP,FDCSP
RNF157,RNF157
SCML2,SCML2
GABARAP,GABARAP
RRAGA,RRAGA
MSX2,MSX2
ZNF19,ZNF19
TMEM117,TMEM117
ENSG00000248235,ENSG00000248235
TRIM3,TRIM3
RPS2,RPS2
THEMIS2,THEMIS2
FBXO24,FBXO24
FTH1,FTH1
USP12,USP12
SLC17A6,SLC17A6
IL17RB,IL17RB
M1AP,M1AP
MSMP,MSMP
FAM78B,FAM78B
DNAJA1,DNAJA1
FZD9,FZD9
CCL14,CCL14
NF2,NF2
ADAM29,ADAM29
C11orf63,C11orf63
EXOC5,EXOC5
PPIG,PPIG
ABL2,ABL2
NXPE4,NXPE4
ZNF552,ZNF552
AKR1C4,AKR1C4
SCGB2B2,SCGB2B2
PSG1,PSG1
HNRNPC,HNRNPC
NT5C1B,NT5C1B
KRT12,KRT12
CARD6,CARD6
TEKT1,TEKT1
TNPO1,TNPO1
ENPEP,ENPEP
KRTAP21-1,KRTAP21-1
MGAT4C,MGAT4C
ETV6,ETV6
TFAM,TFAM
LEO1,LEO1
TFF1,TFF1
OR2W3,OR2W3
TRMU,TRMU
TUBB4A,TUBB4A
MOG,MOG
ZSWIM7,ZSWIM7
GON4L,GON4L
FAM131C,FAM131C
SLC45A3,SLC45A3
S100A11,S100A11
BST2,BST2
PPP1R3F,PPP1R3F
CTSG,CTSG
SFT2D3,SFT2D3
LAMP5,LAMP5
TRIM24,TRIM24
DNAAF1,DNAAF1
IRF2BP2,IRF2BP2
OR10H2,OR10H2
IBTK,IBTK
GSTA4,GSTA4
CCKAR,CCKAR
FCRL1,FCRL1
LHX4,LHX4
UGT1A9,UGT1A9
ZNF587B,ZNF587B
THYN1,THYN1
IPO5,IPO5
KDM3A,KDM3A
CLPSL1,CLPSL1
ME2,ME2
FAM167A,FAM167A
SNAPC3,SNAPC3
EIF1AY,EIF1AY
EFCAB1,EFCAB1
SPRR4,SPRR4
URAD,URAD
IGHV3OR15-7,IGHV3OR15-7
ZIM2,ZIM2
NDUFAF3,NDUFAF3
SAP30,SAP30
CRIP1,CRIP1
PTMA,PTMA
CES3,CES3
OR5AU1,OR5AU1
SLC25A14,SLC25A14
ZP1,ZP1
SLC5A2,SLC5A2
ZNF569,ZNF569
ZIC4,ZIC4
ALPK1,ALPK1
ZNF670,ZNF670
RAP1GAP2,RAP1GAP2
LTBP1,LTBP1
CHCHD4,CHCHD4
CDH15,CDH15
C19orf84,C19orf84
LMAN2L,LMAN2L
SH3GLB2,SH3GLB2
HGNC:25122,HGNC:25122
CXorf65,CXorf65
HARS,HARS
CDC34,CDC34
PHC1,PHC1
TRAP1,TRAP1
MRPL27,MRPL27
CRY1,CRY1
TMEM212,TMEM212
MRPS2,MRPS2
GLRX3,GLRX3
PANX1,PANX1
PPP1R14D,PPP1R14D
KRTAP16-1,KRTAP16-1
NLRP2,NLRP2
EXOSC4,EXOSC4
ENAH,ENAH
SUCNR1,SUCNR1
ALKBH3,ALKBH3
LETMD1,LETMD1
RPS6KB2,RPS6KB2
HPCAL1,HPCAL1
PMP22,PMP22
C10orf126,C10orf126
TRBV6-7,TRBV6-7
DCLRE1A,DCLRE1A
ENSG00000268744,ENSG00000268744
TNFRSF6B,TNFRSF6B
ATG13,ATG13
ENSG00000131152,ENSG00000131152
SLC35E1,SLC35E1
TRBJ2-2,TRBJ2-2
RBM10,RBM10
CLDN1,CLDN1
MGLL,MGLL
RAD50,RAD50
IL18BP,IL18BP
PADI1,PADI1
USP17L25,USP17L25
MYL10,MYL10
DDX20,DDX20
IL20,IL20
RASA3,RASA3
TRBV5-1,TRBV5-1
CITED4,CITED4
NTSR2,NTSR2
ZNF34,ZNF34
NT5C2,NT5C2
ANGPTL5,ANGPTL5
DNAH3,DNAH3
GADD45B,GADD45B
OR2AJ1,OR2AJ1
ZSWIM2,ZSWIM2
PLEKHJ1,PLEKHJ1
RPA2,RPA2
GPR42,GPR42
GCM1,GCM1
L3MBTL4,L3MBTL4
ARHGEF15,ARHGEF15
SNTB2,SNTB2
XKR8,XKR8
C5orf24,C5orf24
PDZK1IP1,PDZK1IP1
ARL16,ARL16
SEC62,SEC62
PTPRT,PTPRT
CT83,CT83
ADD1,ADD1
DPM1,DPM1
GMNN,GMNN
HTR6,HTR6
MPZL1,MPZL1
ACOX2,ACOX2
CYB5R3,CYB5R3
CXCL8,CXCL8
IVNS1ABP,IVNS1ABP
HSP90AA1,HSP90AA1
CAMK2B,CAMK2B
AQP3,AQP3
PCLAF,PCLAF
TAF15,TAF15
HGNC:23051,HGNC:23051
PAIP2B,PAIP2B
TNFSF13B,TNFSF13B
POU5F1B,POU5F1B
LRRC10,LRRC10
ANXA13,ANXA13
ATXN1,ATXN1
AGBL5,AGBL5
NUDCD1,NUDCD1
KRT33A,KRT33A
GCLM,GCLM
ARSD,ARSD
ERP29,ERP29
TOMM40,TOMM40
LCE3E,LCE3E
ZNF142,ZNF142
CROT,CROT
MGST2,MGST2
ENSG00000284455,ENSG00000284455
PRKG2,PRKG2
SEPT2,SEPT2
OR5AR1,OR5AR1
IGSF1,IGSF1
NUDT16,NUDT16
HMGN2,HMGN2
ZNF502,ZNF502
PDE5A,PDE5A
OR4D9,OR4D9
CERS5,CERS5
MB,MB
FAT3,FAT3
PIK3R2,PIK3R2
TCAP,TCAP
BTC,BTC
SNRNP27,SNRNP27
FBRSL1,FBRSL1
BAZ2B,BAZ2B
ENSG00000261833,ENSG00000261833
NT5E,NT5E
SH3GL2,SH3GL2
BCAP31,BCAP31
FAHD2B,FAHD2B
PLAG1,PLAG1
C19orf70,C19orf70
GPHA2,GPHA2
OR6K6,OR6K6
RHBDF1,RHBDF1
BCCIP,BCCIP
ZIK1,ZIK1
RMDN3,RMDN3
NEDD8-MDP1,NEDD8-MDP1
CNTN5,CNTN5
IGLV5-37,IGLV5-37
ACVRL1,ACVRL1
MFSD6L,MFSD6L
SLC13A3,SLC13A3
ZNF512,ZNF512
LRRC8E,LRRC8E
BLK,BLK
SMO,SMO
CAPN5,CAPN5
STK32A,STK32A
CDRT15,CDRT15
SCARA5,SCARA5
DPEP1,DPEP1
ANP32A,ANP32A
TMEM129,TMEM129
SRP14,SRP14
CARM1,CARM1
ART3,ART3
SOX18,SOX18
REP15,REP15
CNPY2,CNPY2
G6PC3,G6PC3
PFN1,PFN1
BACE2,BACE2
CD28,CD28
ZNF599,ZNF599
MLH1,MLH1
GRB10,GRB10
SZRD1,SZRD1
RAD54L2,RAD54L2
AP3B1,AP3B1
LDLRAD3,LDLRAD3
ACTL10,ACTL10
OTOP2,OTOP2
CASC10,CASC10
OR6C4,OR6C4
MAOB,MAOB
ACTL7B,ACTL7B
ULK2,ULK2
SH3RF2,SH3RF2
COG1,COG1
BCORL1,BCORL1
ITSN2,ITSN2
MT3,MT3
CPNE9,CPNE9
PCDHGA3,PCDHGA3
SLC39A6,SLC39A6
HGNC:27285,HGNC:27285
PRDX2,PRDX2
CXCL3,CXCL3
CCND2,CCND2
GPR161,GPR161
ZNF462,ZNF462
AADAC,AADAC
SPAG7,SPAG7
SLC24A4,SLC24A4
BHLHB9,BHLHB9
DEC1,DEC1
ZNF705D,ZNF705D
ERVW-1,ERVW-1
RRM1,RRM1
PRPF19,PRPF19
DHRS4,DHRS4
ANKDD1A,ANKDD1A
RPL3L,RPL3L
DCAF17,DCAF17
TRBV23OR9-2,TRBV23OR9-2
CRAMP1,CRAMP1
SORL1,SORL1
ST8SIA5,ST8SIA5
LYSMD3,LYSMD3
PLK5,PLK5
EIF5B,EIF5B
TBC1D7,TBC1D7
TSHZ1,TSHZ1
NSD2,NSD2
ZNF92,ZNF92
OLFML1,OLFML1
STAT4,STAT4
PDILT,PDILT
KRTAP5-8,KRTAP5-8
IP6K2,IP6K2
TRAJ34,TRAJ34
MRPS12,MRPS12
TNRC6B,TNRC6B
